participant_id,TRIAL_INDEX,trial_index,article_batch,article_id,paragraph_id,difficulty_level,repeated_reading_trial,article_title,question,selected_answer,is_correct,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_INTEREST_AREA_ID,NEXT_SAC_DIRECTION,EYE_TRACKED,unique_paragraph_id,unique_trial_id
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,36,31718,187,1537.0,281.2,24,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,37,31927,157,1723.2,276.7,26,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,38,32106,90,1873.1,275.6,26,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,39,32280,217,515.6,355.2,15,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,40,32520,228,723.9,374.0,17,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,41,32773,178,979.8,391.6,34,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,42,33132,248,1156.3,427.7,35,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,43,33401,204,1310.4,438.1,36,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,44,33632,212,1575.7,424.8,38,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,45,33861,210,1694.5,435.5,38,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,46,34092,228,1888.7,434.4,40,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,47,34355,34,1649.3,443.5,38,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,48,34412,269,1812.9,444.9,39,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,49,34697,120,1898.4,438.3,41,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,50,34960,155,543.1,433.5,29,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,51,35131,141,458.0,479.4,29,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,52,35302,265,685.5,486.9,31,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,53,35586,149,848.6,488.0,33,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,54,35777,153,1199.2,518.4,49,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,55,35942,92,1135.2,515.9,48,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,56,36088,208,1764.0,438.6,39,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,57,36321,84,1972.5,426.3,42,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,58,36473,121,1108.4,493.5,47,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,59,36642,259,692.1,496.9,45,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,60,36925,152,883.4,502.2,46,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,61,37135,232,1665.4,449.6,38,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,62,37392,139,1878.6,420.3,40,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,63,37549,59,1992.0,413.3,42,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,64,37694,149,556.6,488.8,29,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,65,37859,73,490.3,499.5,43,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,66,37979,94,865.1,487.6,33,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,67,38243,124,807.6,487.4,32,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,68,38411,194,1223.2,524.2,49,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,69,38646,154,1504.0,532.0,52,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,70,38823,189,1720.2,545.5,55,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,71,39030,133,1846.6,547.8,57,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,72,39187,149,2020.4,541.1,59,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,73,39420,125,597.6,580.2,44,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,74,39559,152,516.2,604.7,44,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,75,39737,226,806.9,611.9,64,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,76,39989,204,1089.3,631.6,67,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,77,40217,159,1282.6,642.4,69,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,78,40388,90,1213.3,649.1,69,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,79,40499,166,1051.3,648.4,67,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,80,40710,206,1494.1,647.1,71,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,81,40961,65,1859.9,653.8,75,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,82,41049,80,2011.3,659.5,77,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,83,41210,121,734.3,736.4,80,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,84,41355,81,531.1,753.4,79,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,85,41482,102,1081.5,739.2,83,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,86,41760,145,1316.2,769.8,85,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,87,41927,156,1479.9,759.4,87,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,88,42102,133,1622.5,758.3,87,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,89,42261,190,1851.6,761.6,89,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,90,42471,86,1996.6,763.0,90,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,91,42645,135,560.8,850.7,93,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,92,42794,226,489.2,870.4,92,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,93,43051,165,750.0,862.5,95,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,94,43240,97,945.1,858.8,97,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,95,43526,135,1168.7,869.2,97,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,96,43689,188,1434.1,855.3,99,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,97,43903,191,1671.6,854.4,103,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,98,44119,95,1884.7,858.6,104,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,99,44236,96,2031.2,863.0,105,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,100,44423,234,567.3,985.6,108,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,101,44696,238,970.4,994.8,112,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,102,44951,285,842.6,998.8,110,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,103,45287,193,1447.9,990.4,115,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,104,45505,121,1670.3,961.4,117,UP,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,105,45645,128,1687.2,856.4,103,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,106,45807,212,1312.1,858.0,98,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,107,46044,149,1098.1,868.6,97,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,108,46250,178,1893.8,768.8,90,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,109,46446,53,1733.2,749.3,89,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,110,46525,166,1520.7,744.7,87,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,111,46738,185,1107.9,735.2,83,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,112,46938,55,1034.3,744.5,82,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,113,47040,104,1473.6,739.1,87,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,114,47306,127,1768.6,794.1,89,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,115,47473,144,2020.4,892.4,105,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,116,47638,140,1882.6,958.0,118,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,117,47819,191,1548.1,969.5,116,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,118,48045,194,1272.8,1130.2,127,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,119,48265,150,1071.0,1129.0,126,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,120,48454,134,750.1,1119.0,124,UP,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,121,48659,209,1591.2,415.4,38,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,122,48893,151,1841.9,435.0,40,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,123,49118,157,660.2,458.0,30,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,124,49291,73,579.0,494.6,44,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,125,49416,60,1178.9,543.4,48,DOWN,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,126,49622,83,1236.1,612.6,69,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,127,49747,164,1659.5,569.1,54,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,128,49934,158,1847.7,558.6,57,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,129,50114,150,2020.5,543.9,59,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,130,50345,122,634.8,598.1,45,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,131,50486,274,518.2,629.8,62,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,132,50800,168,786.2,623.3,64,RIGHT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,133,51009,204,1134.2,628.5,68,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,134,51226,121,1068.6,624.4,67,UP,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,135,51387,112,974.2,363.5,19,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
l59_547,2,1,3,0,1,Adv,False,Food Shortages Could Force World into Vegetarianism,"According to Malik Falkenmark's report, what will happen if the world adopts the current diet trends of western nations?",A,True,136,51641,232,759.9,389.2,32,LEFT,Right,3_0_1_Adv,l59_547_3_0_1_Adv_r0
